url,id,image_name,link
https://img.faballey.com/Images/Product/TOP04525Z/1.jpg,TOP04525Z,Mustard Buttoned Strappy Top ,https://www.faballey.com/mustard-buttoned-strappy-top-78/prdt
https://img.faballey.com/Images/Product/TOP04492Z/1.jpg,TOP04492Z,Yellow Floral Ruffled Cold Shoulder Top  ,https://www.faballey.com/yellow-floral-ruffled-cold-shoulder-top-78/prdt
https://img.faballey.com/Images/Product/TOP04543Z/1.jpg,TOP04543Z,Mustard Grid Print Crop Shirt ,https://www.faballey.com/mustard-grid-print-crop-shirt-78/prdt
https://img.faballey.com/Images/Product/TOP04670Z/1.jpg,TOP04670Z,Mustard Floral Wrap Crop Top ,https://www.faballey.com/mustard-floral-wrap-crop-top-78/prdt
https://img.faballey.com/Images/Product/TOP04259Z/1.jpg,TOP04259Z,Yellow Gingham Belted Top,https://www.faballey.com/yellow-gingham-belted-top-78/prdt
https://img.faballey.com/Images/Product/TOP04353Z/1.jpg,TOP04353Z,Mustard Floral Smocked Strappy Top ,https://www.faballey.com/mustard-floral-smocked-strappy-top-78/prdt
https://img.faballey.com/Images/Product/TOP04309Z/1.jpg,TOP04309Z,Yellow Floral Belted Top,https://www.faballey.com/yellow-floral-belted-top-78/prdt
https://img.faballey.com/Images/Product/TOP04196Z/1.jpg,TOP04196Z,Yellow Striped V-Neck Top,https://www.faballey.com/yellow-striped-vneck-top-78/prdt
https://img.faballey.com/Images/Product/TOP04077Z/1.jpg,TOP04077Z,Mustard Striped Bell Sleeve Wrap Top,https://www.faballey.com/mustard-striped-bell-sleeve-wrap-top-78/prdt
https://img.faballey.com/Images/Product/TOP04155Z/1.jpg,TOP04155Z,Mustard Floral Belted Bell Sleeve Top,https://www.faballey.com/mustard-floral-belted-bell-sleeve-top-78/prdt
https://img.faballey.com/Images/Product/TOP04114Z/1.jpg,TOP04114Z,Mustard Floral Knotted Top,https://www.faballey.com/mustard-floral-knotted-top-78/prdt
https://img.faballey.com/Images/Product/TOP03932Z/1.jpg,TOP03932Z,CLASSICS Yellow Frill Neck Top,https://www.faballey.com/classics-yellow-frill-neck-top-262/prdt
https://img.faballey.com/Images/Product/TOP03346Z/1.jpg,TOP03346Z,Striped Layered Sleeve Back Tie Up Blouse,https://www.faballey.com/striped-layered-sleeve-back-tie-up-blouse-78/prdt
https://img.faballey.com/Images/Product/TOP05027Z/1.jpg,TOP05027Z,Mustard Floral Schiffli Strappy Top ,https://www.faballey.com/mustard-floral-schiffli-strappy-top-78/prdt
https://img.faballey.com/Images/Product/TOP04923Z/1.jpg,TOP04923Z,Mustard Floral Frilled Tiered Blouse ,https://www.faballey.com/mustard-floral-frilled-tiered-blouse-78/prdt
https://img.faballey.com/Images/Product/TOP04732Z/1.jpg,TOP04732Z,Yellow Floral Strappy Cold Shoulder Top ,https://www.faballey.com/yellow-floral-strappy-cold-shoulder-top-78/prdt
https://img.faballey.com/Images/Product/TOP04691Z/1.jpg,TOP04691Z,BASICS Mustard Striped Boat Neck Crop Top ,https://www.faballey.com/basics-mustard-striped-boat-neck-crop-top-78/prdt
https://img.faballey.com/Images/Product/TOP04116Z/1.jpg,TOP04116Z,BASICS Mustard Striped Ribbed Crop Top,https://www.faballey.com/basics-mustard-striped-ribbed-crop-top-287/prdt
https://img.faballey.com/Images/Product/TOP04096Z/1.jpg,TOP04096Z,Mustard Side Drape Top,https://www.faballey.com/mustard-side-drape-top-78/prdt
https://img.faballey.com/Images/Product/TOP04038Z/1.jpg,TOP04038Z,Mustard Floral Smocked Cami Top,https://www.faballey.com/mustard-floral-smocked-cami-top-78/prdt
https://img.faballey.com/Images/Product/TOP04060Z/1.jpg,TOP04060Z,ALL Mustard Frilled Sleeved Top,https://www.faballey.com/all-mustard-frilled-sleeved-top-78/prdt
https://img.faballey.com/Images/Product/TOP03917Z/1.jpg,TOP03917Z,Yellow Striped Belted Front Top,https://www.faballey.com/yellow-striped-belted-front-top-78/prdt
https://img.faballey.com/Images/Product/TOP03864Z/1.jpg,TOP03864Z,Mustard Floral Gathered Tie Top,https://www.faballey.com/mustard-floral-gathered-tie-top-78/prdt
https://img.faballey.com/Images/Product/TOP03860Z/1.jpg,TOP03860Z,Mustard Side Tie Wrap Top,https://www.faballey.com/mustard-side-tie-wrap-top-78/prdt
https://img.faballey.com/Images/Product/TOP03736Z/1.jpg,TOP03736Z,Mustard Boat Neck Knitted Top ,https://www.faballey.com/mustard-boat-neck-knitted-top-78/prdt
https://img.faballey.com/Images/Product/TOP03624Z/1.jpg,TOP03624Z,Yellow Striped Belted Longline Crop Top,https://www.faballey.com/yellow-striped-belted-longline-crop-top-78/prdt
https://img.faballey.com/Images/Product/TOP03510Z/1.jpg,TOP03510Z,Mustard Pearl Embellished Bell Sleeve Top,https://www.faballey.com/mustard-pearl-embellished-bell-sleeve-top-78/prdt
https://img.faballey.com/Images/Product/TOP03179Z/1.jpg,TOP03179Z,Off Shoulder Peplum Top - Mustard,https://www.faballey.com/off-shoulder-peplum-top-mustard-78/prdt
https://img.faballey.com/Images/Product/TOP05000Z/1.jpg,TOP05000Z,Yellow Dotted Smocked Peplum Top,https://www.faballey.com/yellow-printed-smoking-top-78/prdt
https://img.faballey.com/Images/Product/TOP04689Z/1.jpg,TOP04689Z,BASICS Mustard Striped Buttoned Strappy Crop Top ,https://www.faballey.com/basics-mustard-striped-buttoned-strappy-crop-top-78/prdt
https://img.faballey.com/Images/Product/TOP04694Z/1.jpg,TOP04694Z,BASICS Mustard Off Shoulder Crop Top ,https://www.faballey.com/basics-mustard-off-shoulder-crop-top-78/prdt
https://img.faballey.com/Images/Product/TOP04357Z/1.jpg,TOP04357Z,Mustard Front Tie Up Top,https://www.faballey.com/mustard-front-tie-up-top-78/prdt
https://img.faballey.com/Images/Product/TOP05133Z/1.jpg,TOP05133Z,Dark Green Belted Peplum Knit Top,https://www.faballey.com/dark-green-belted-peplum-knit-top-78/prdt
https://img.faballey.com/Images/Product/TOP05117Z/1.jpg,TOP05117Z,Green Zipped Peplum Top ,https://www.faballey.com/green-zipped-peplum-top-78/prdt
https://img.faballey.com/Images/Product/TOP05023Z/1.jpg,TOP05023Z,Green Ditsy Floral Pleated Top,https://www.faballey.com/green-floral-pleated-top-78/prdt
https://img.faballey.com/Images/Product/TOP05156Z/1.jpg,TOP05156Z,Dark Green Smocked High Neck Top,https://www.faballey.com/dark-green-smocked-high-neck-top-78/prdt
https://img.faballey.com/Images/Product/TOP05045Z/1.jpg,TOP05045Z,Green Tiered Peplum Blouse,https://www.faballey.com/green-boota-layer-top-78/prdt
https://img.faballey.com/Images/Product/TOP04973Z/1.jpg,TOP04973Z,Teal Embellished Tie Up Peplum Top ,https://www.faballey.com/teal-embellished-tie-up-peplum-top-78/prdt
https://img.faballey.com/Images/Product/TOP04967Z/1.jpg,TOP04967Z,Green Embellished Peplum Top ,https://www.faballey.com/green-embellished-peplum-top-78/prdt
https://img.faballey.com/Images/Product/TOP04969Z/1.jpg,TOP04969Z,Dark Green Flared Sleeve Embellished Top ,https://www.faballey.com/dark-green-flared-sleeve-embellished-top-78/prdt
https://img.faballey.com/Images/Product/TOP04557Z/1.jpg,TOP04557Z,CLASSICS Green V Neck Blouse ,https://www.faballey.com/classics-green-v-neck-blouse-78/prdt
https://img.faballey.com/Images/Product/TOP04708Z/1.jpg,TOP04708Z,Light Green Lace Side Tie Top ,https://www.faballey.com/light-green-lace-side-tie-top-78/prdt
https://img.faballey.com/Images/Product/TOP04508Z/1.jpg,TOP04508Z,Green Floral Crushed Frill Neck Blouse ,https://www.faballey.com/green-floral-crushed-frill-neck-blouse-78/prdt
https://img.faballey.com/Images/Product/TOP04629Z/1.jpg,TOP04629Z,Green Floral Wrap Crop Top,https://www.faballey.com/green-floral-wrap-crop-top-78/prdt
https://img.faballey.com/Images/Product/TOP04608Z/1.jpg,TOP04608Z,CLASSICS Bottle Green Sleeveless Shirt ,https://www.faballey.com/classics-bottle-green-sleeveless-shirt-78/prdt
https://img.faballey.com/Images/Product/TOP04548Z/1.jpg,TOP04548Z,Green Floral Tiered Blouse ,https://www.faballey.com/green-floral-tiered-blouse-78/prdt
https://img.faballey.com/Images/Product/TOP04518Z/1.jpg,TOP04518Z,Green Embellished Cowl Neck Top ,https://www.faballey.com/green-embellished-cowl-neck-top-78/prdt
https://img.faballey.com/Images/Product/TOP04579Z/1.jpg,TOP04579Z,Green Polka Buttoned Square Neck Blouse ,https://www.faballey.com/green-polka-buttoned-square-neck-blouse-78/prdt
https://img.faballey.com/Images/Product/TOP04490Z/1.jpg,TOP04490Z,Green Side Tie Blouse ,https://www.faballey.com/green-side-tie-blouse-78/prdt
https://img.faballey.com/Images/Product/TOP04522Z/1.jpg,TOP04522Z,Bottle Green Strappy Tie Up Top ,https://www.faballey.com/bottle-green-strappy-tie-up-top-78/prdt
https://img.faballey.com/Images/Product/TOP04345Z/1.jpg,TOP04345Z,Olive White Embroidered Top,https://www.faballey.com/olive-white-embroidered-top-78/prdt
https://img.faballey.com/Images/Product/TOP04471Z/1.jpg,TOP04471Z,Green Embellished Asymmetric Top,https://www.faballey.com/green-embellished-asymmetric-top-78/prdt
https://img.faballey.com/Images/Product/TOP04466Z/1.jpg,TOP04466Z,Green Ruched Sleeve Satin Wrap Top ,https://www.faballey.com/green-ruched-sleeve-satin-wrap-top-78/prdt
https://img.faballey.com/Images/Product/TOP04379Z/1.jpg,TOP04379Z,Green Chevron Knotted Top,https://www.faballey.com/green-chevron-knotted-top-78/prdt
https://img.faballey.com/Images/Product/TOP04335Z/1.jpg,TOP04335Z,Sea Foam Embellished Neck Layered Top ,https://www.faballey.com/sea-foam-embellished-neck-layered-top-78/prdt
https://img.faballey.com/Images/Product/TOP04315Z/1.jpg,TOP04315Z,Teal Strappy Cold Shoulder Top,https://www.faballey.com/teal-strappy-cold-shoulder-top-78/prdt
https://img.faballey.com/Images/Product/TOP04397Z/1.jpg,TOP04397Z,Green High Neck Long Tee ,https://www.faballey.com/green-high-neck-long-tee-78/prdt
https://img.faballey.com/Images/Product/TOP04289Z/1.jpg,TOP04289Z,Green Striped Side Tie Wrap Top ,https://www.faballey.com/green-striped-side-tie-wrap-top-78/prdt
https://img.faballey.com/Images/Product/TOP04436Z/1.jpg,TOP04436Z,Teal Green Laser Cut Bell Sleeves Top ,https://www.faballey.com/teal-green-laser-cut-bell-sleeves-top-78/prdt
https://img.faballey.com/Images/Product/TOP04306Z/1.jpg,TOP04306Z,Green Laser Cut Yoke Top,https://www.faballey.com/green-laser-cut-yoke-top-78/prdt
https://img.faballey.com/Images/Product/TOP04424Z/1.jpg,TOP04424Z,Teal Side Tie Top ,https://www.faballey.com/teal-side-tie-top-78/prdt
https://img.faballey.com/Images/Product/TOP04282Z/1.jpg,TOP04282Z,Teal Black Belted Striped Top,https://www.faballey.com/teal-maroon-belted-striped-top-78/prdt
https://img.faballey.com/Images/Product/TOP04138Z/1.jpg,TOP04138Z,Green Embellished High Neck Top,https://www.faballey.com/green-embellished-high-neck-top-78/prdt
https://img.faballey.com/Images/Product/TOP04143Z/1.jpg,TOP04143Z,Green Shawl Collar Top,https://www.faballey.com/green-shawl-collar-top-78/prdt
https://img.faballey.com/Images/Product/TOP01574A/1.jpg,TOP01574A,Military Mad Henley Tee,https://www.faballey.com/military-mad-henley-tee-85/prdt
https://img.faballey.com/Images/Product/TOP04134Z/1.jpg,TOP04134Z,BASICS Green Striped Off Shoulder Top,https://www.faballey.com/basics-green-striped-off-shoulder-top-287/prdt
https://img.faballey.com/Images/Product/TOP02651A/1.jpg,TOP02651A,Bardot Bish Top - Green,https://www.faballey.com/bardot-bish-top-green-54/prdt
https://img.faballey.com/Images/Product/TOP05003Z/1.jpg,TOP05003Z,Green Floral Smocked Peplum Top,https://www.faballey.com/green-floral-smocked-peplum-top-78/prdt
https://img.faballey.com/Images/Product/TOP05055Z/1.jpg,TOP05055Z,Green Ditsy Floral Layered Ruffled Top,https://www.faballey.com/green-ditsy-floral-layered-ruffled-top-78/prdt
https://img.faballey.com/Images/Product/TOP04636Z/1.jpg,TOP04636Z,Green Black Striped Wrap Crop Shirt,https://www.faballey.com/green-black-striped-wrap-crop-shirt-78/prdt
https://img.faballey.com/Images/Product/TOP04621Z/1.jpg,TOP04621Z,CLASSICS Olive Black Pussy Bow Shirt ,https://www.faballey.com/classics-olive-black-pussy-bow-shirt-78/prdt
https://img.faballey.com/Images/Product/TOP04459Z/1.jpg,TOP04459Z,Olive Satin Wrap Top ,https://www.faballey.com/olive-satin-wrap-top-78/prdt
https://img.faballey.com/Images/Product/TOP04150Z/1.jpg,TOP04150Z,Olive Polka Knotted Top,https://www.faballey.com/olive-polka-knotted-top-78/prdt
https://img.faballey.com/Images/Product/TOP04137Z/1.jpg,TOP04137Z,Teal Flared Sleeve Embellished Top,https://www.faballey.com/teal-flared-sleeve-embellished-top-78/prdt
https://img.faballey.com/Images/Product/TOP04201Z/1.jpg,TOP04201Z,Green Embellished Neck Peplum Top,https://www.faballey.com/green-embellished-neck-peplum-top-78/prdt
https://img.faballey.com/Images/Product/TOP04016Z/1.jpg,TOP04016Z,Teal Floral Off Shoulder Top,https://www.faballey.com/teal-floral-off-shoulder-top-78/prdt
https://img.faballey.com/Images/Product/TOP04094Z/1.jpg,TOP04094Z,Olive Cut Out Tie Sleeve Top,https://www.faballey.com/olive-cut-out-tie-sleeve-top-78/prdt
https://img.faballey.com/Images/Product/TOP03939Z/1.jpg,TOP03939Z,Teal Striped Ruffled Wrap Top,https://www.faballey.com/teal-striped-ruffled-wrap-top-78/prdt
https://img.faballey.com/Images/Product/TOP03140Z/1.jpg,TOP03140Z,Flutter Sleeve Button Front Top - Green ,https://www.faballey.com/flutter-sleeve-button-front-top-green-78/prdt
https://img.faballey.com/Images/Product/TOP05069Z/1.jpg,TOP05069Z,Olive Solid Belted Blouse,https://www.faballey.com/olive-solid-belted-blouse-78/prdt
https://img.faballey.com/Images/Product/TOP05127Z/1.jpg,TOP05127Z,Purple Strappy Layered Top ,https://www.faballey.com/purple-strappy-layered-top-78/prdt
https://img.faballey.com/Images/Product/TOP05142Z/1.jpg,TOP05142Z,Purple Frilled Shoulder Knit Top,https://www.faballey.com/purple-frilled-shoulder-knit-top-78/prdt
https://img.faballey.com/Images/Product/TOP05070Z/1.jpg,TOP05070Z,Maroon Ditsy Floral Strappy Peplum Top ,https://www.faballey.com/wine-ditsy-floral-strappy-peplum-top-78/prdt
https://img.faballey.com/Images/Product/TOP05033Z/1.jpg,TOP05033Z,Purple Embroidered Smocked Poplin Top,https://www.faballey.com/purple-embroidered-smocked-poplin-top-78/prdt
https://img.faballey.com/Images/Product/TOP05146Z/1.jpg,TOP05146Z,Purple Self Tie Belted Knit Top,https://www.faballey.com/purple-self-tie-belted-knit-top-78/prdt
https://img.faballey.com/Images/Product/TOP05157Z/1.jpg,TOP05157Z,Purple Smocked High Neck Top,https://www.faballey.com/purple-smocked-high-neck-top-78/prdt
https://img.faballey.com/Images/Product/TOP04920Z/1.jpg,TOP04920Z,Purple Leopard Print Strappy Top ,https://www.faballey.com/purple-leopard-print-strappy-top-78/prdt
https://img.faballey.com/Images/Product/TOP05026Z/1.jpg,TOP05026Z,Wine Side Knot Top,https://www.faballey.com/wine-side-knot-top-78/prdt
https://img.faballey.com/Images/Product/TOP04965Z/1.jpg,TOP04965Z,Wine Embellished Cold Shoulder Top ,https://www.faballey.com/wine-embellished-cold-shoulder-top-78/prdt
https://img.faballey.com/Images/Product/TOP04970Z/1.jpg,TOP04970Z,Wine Buckle Belted Puff Sleeve Top ,https://www.faballey.com/wine-buckle-belted-puff-sleeve-top-78/prdt
https://img.faballey.com/Images/Product/TOP04787Z/1.jpg,TOP04787Z,Lilac Solid Embellished Halter Top ,https://www.faballey.com/lilac-solid-embellished-halter-top-78/prdt
https://img.faballey.com/Images/Product/TOP04679Z/1.jpg,TOP04679Z,BASICS Wine Striped Button Shoulder Top ,https://www.faballey.com/basics-wine-striped-button-shoulder-top-78/prdt
https://img.faballey.com/Images/Product/TOP04917Z/1.jpg,TOP04917Z,Wine Buttoned Blouson Sleeve Top ,https://www.faballey.com/wine-buttoned-blouson-sleeve-top-78/prdt
https://img.faballey.com/Images/Product/TOP04598Z/1.jpg,TOP04598Z,Wine Polka Knotted Halter Top ,https://www.faballey.com/wine-polka-knotted-halter-top-78/prdt
https://img.faballey.com/Images/Product/TOP04659Z/1.jpg,TOP04659Z,CLASSICS Wine Tie Up Neck Shirt ,https://www.faballey.com/classics-wine-tie-up-neck-shirt-78/prdt
https://img.faballey.com/Images/Product/TOP04642Z/1.jpg,TOP04642Z,Mauve Embroidered Strappy Top,https://www.faballey.com/mauve-embroidered-strappy-top-78/prdt
https://img.faballey.com/Images/Product/TOP04505Z/1.jpg,TOP04505Z,Wine Lace Shoulder Blouse ,https://www.faballey.com/wine-lace-shoulder-blouse-78/prdt
https://img.faballey.com/Images/Product/TOP04610Z/1.jpg,TOP04610Z,CLASSICS Wine Sleeveless Shirt ,https://www.faballey.com/classics-wine-sleeveless-shirt-78/prdt
https://img.faballey.com/Images/Product/TOP04607Z/1.jpg,TOP04607Z,CLASSICS Wine Neck Tie Blouse ,https://www.faballey.com/classics-wine-neck-tie-blouse-78/prdt
https://img.faballey.com/Images/Product/TOP04586Z/1.jpg,TOP04586Z,Wine Strappy Lace Top ,https://www.faballey.com/wine-strappy-lace-top-78/prdt
https://img.faballey.com/Images/Product/TOP04502Z/1.jpg,TOP04502Z,Wine Bow One Shoulder Top ,https://www.faballey.com/wine-bow-one-shoulder-top-78/prdt
https://img.faballey.com/Images/Product/TOP04588Z/1.jpg,TOP04588Z,Mauve Lace Ruffled Halter Top ,https://www.faballey.com/mauve-lace-ruffled-halter-top-78/prdt
https://img.faballey.com/Images/Product/TOP04555Z/1.jpg,TOP04555Z,Mauve Side Tie Top ,https://www.faballey.com/mauve-side-tie-top-78/prdt
https://img.faballey.com/Images/Product/TOP04638Z/1.jpg,TOP04638Z,Wine Polka Strappy Layered Blouse,https://www.faballey.com/wine-polka-strappy-layered-blouse-78/prdt
https://img.faballey.com/Images/Product/TOP04470Z/1.jpg,TOP04470Z,Wine Embellished Asymmetric Top,https://www.faballey.com/wine-embellished-asymmetric-top-78/prdt
https://img.faballey.com/Images/Product/TOP04499Z/1.jpg,TOP04499Z,Wine Bow Wrap Top ,https://www.faballey.com/wine-bow-wrap-top-78/prdt
https://img.faballey.com/Images/Product/TOP04257Z/1.jpg,TOP04257Z,Wine Gingham Lapel Top,https://www.faballey.com/wine-gingham-lapel-top-78/prdt
https://img.faballey.com/Images/Product/TOP04308Z/1.jpg,TOP04308Z,Wine Laser Cut Yoke Top ,https://www.faballey.com/wine-laser-cut-yoke-top-78/prdt
https://img.faballey.com/Images/Product/TOP04062Z/1.jpg,TOP04062Z,ALL Wine Lace Yoke Top,https://www.faballey.com/all-wine-lace-yoke-top-78/prdt
https://img.faballey.com/Images/Product/TOP04690Z/1.jpg,TOP04690Z,BASICS Wine Striped Boat Neck Crop Top ,https://www.faballey.com/basics-wine-striped-boat-neck-crop-top-78/prdt
https://img.faballey.com/Images/Product/TOP04517Z/1.jpg,TOP04517Z,Wine Embellished Neck Halter Top ,https://www.faballey.com/wine-embellished-neck-halter-top-78/prdt
https://img.faballey.com/Images/Product/TOP04387Z/1.jpg,TOP04387Z,Wine Ditsy Floral Wrap Top,https://www.faballey.com/wine-ditsy-floral-wrap-top-78/prdt
https://img.faballey.com/Images/Product/TOP04392Z/1.jpg,TOP04392Z,Wine Ditsy Floral Bell Sleeve Top,https://www.faballey.com/wine-ditsy-floral-bell-sleeve-top-78/prdt
https://img.faballey.com/Images/Product/TOP05059Z/1.jpg,TOP05059Z,Wine Polka Smocked Top ,https://www.faballey.com/wine-polka-smocked-top-78/prdt
https://img.faballey.com/Images/Product/TOP04554Z/1.jpg,TOP04554Z,CLASSICS Wine Side Tie Top ,https://www.faballey.com/classics-wine-side-tie-top-78/prdt
https://img.faballey.com/Images/Product/TOP04256Z/1.jpg,TOP04256Z,Wine Gingham Pussy Bow Bardot Top,https://www.faballey.com/wine-gingham-pussy-bow-bardot-top-78/prdt
